period,aid,cid,action,coll_status
202602,ins202507180002,0000000888,0,2
202602,ins202512260002,0000001210,0,2
202602,ins202510090001,0000001053,0,2
202602,ins202408060001,0000000195,0,2
202602,ins202502110001,0000000573,0,2
202602,ins202601280001,0000001275,0,2
202602,ins202507210002,0000000894,0,2
202602,ins202408200001,0000000223,0,2
202602,ins202406210002,0000000104,0,2
202602,ins202502140002,0000000580,0,2
202602,ins202503020002,0000000612,0,2
202602,ins202407170002,0000000156,0,2
202602,ins202412150002,0000000458,0,2
202602,ins202412170001,0000000461,0,2
202602,ins202511090002,0000001116,0,2
202602,ins202502230001,0000000597,0,2
202602,ins202408300001,0000000243,0,2
202602,ins202510310002,0000001098,0,2
202602,ins202503140002,0000000636,0,7
202602,ins202507060001,0000000863,0,7
202602,ins202512070001,0000001171,0,7
202602,ins202501210002,0000000532,0,7
202602,ins202509150001,0000001005,0,7
202602,ins202507290001,0000000909,0,7
202602,ins202506170002,0000000826,0,7
202602,ins202511140001,0000001125,0,7
202602,ins202502050001,0000000561,0,7
202602,ins202506260002,0000000844,0,7
202602,ins202509270002,0000001030,0,7
202602,ins202506170001,0000000825,0,7
202602,ins202510050001,0000001045,0,7
202602,ins202509020002,0000000980,0,7
202602,ins202511290001,0000001155,0,7
202602,ins202505230001,0000000775,0,7
202602,ins202503030002,0000000614,0,7
202602,ins202501100002,0000000510,0,7
202602,ins202510270002,0000001090,0,7
202602,ins202507050002,0000000862,0,7
202602,ins202505160001,0000000761,0,7
202602,ins202409100002,0000000266,0,7
202602,ins202505200001,0000000769,0,7
202602,ins202502060002,0000000564,0,7
202602,ins202505300001,0000000789,0,7
202602,ins202408240002,0000000232,0,7
202602,ins202505270002,0000000784,0,7
202602,ins202506250001,0000000841,0,7
202602,ins202512200001,0000001197,0,7
202602,ins202506140001,0000000819,0,7
202602,ins202507300002,0000000912,0,7
202602,ins202508150001,0000000943,0,7
202602,ins202409050002,0000000256,0,7
202602,ins202507310001,0000000913,0,7
202602,ins202412200001,0000000467,0,7
202602,ins202505190002,0000000768,0,7
202602,ins202506300002,0000000852,0,7
202602,ins202512150001,0000001187,0,7
202602,ins202510190001,0000001073,0,7
202602,ins202407130001,0000000147,0,7
202602,ins202509140001,0000001003,0,7
202602,ins202502260001,0000000603,0,7
202602,ins202506220001,0000000835,0,7
202602,ins202512010001,0000001159,0,7
202602,ins202504050001,0000000679,0,7
202602,ins202507210001,0000000893,0,7
202602,ins202503110001,0000000629,0,7
202602,ins202505190001,0000000767,0,7
202602,ins202508230002,0000000960,0,7
202602,ins202412150001,0000000457,0,7
202602,ins202511290002,0000001156,0,7
202602,ins202504070001,0000000683,0,7
202602,ins202511250001,0000001147,0,7
202602,ins202503060001,0000000619,0,7
202602,ins202411250001,0000000417,0,7
202602,ins202504170002,0000000704,0,7
202602,ins202511060002,0000001110,0,7
202602,ins202504170001,0000000703,0,7
202602,ins202405280002,0000000056,0,7
202602,ins202412080001,0000000443,0,7
202602,ins202509090001,0000000993,0,7
202602,ins202509280001,0000001031,0,7
202602,ins202511050002,0000001108,0,7
202602,ins202506130002,0000000818,0,7
202602,ins202508100002,0000000934,0,7
202602,ins202408230002,0000000230,0,7
202602,ins202411140002,0000000396,0,2
202602,ins202506010002,0000000794,0,2
202602,ins202512310001,0000001219,0,2
202602,ins202509060001,0000000987,0,2
202602,ins202410190002,0000000344,0,2
202602,ins202410210002,0000000348,0,2
202602,ins202501120002,0000000514,0,2
202602,ins202412050001,0000000437,0,2
202602,ins202506150001,0000000821,0,2
202602,ins202408280002,0000000240,0,2
202602,ins202412160001,0000000459,0,2
202602,ins202405310002,0000000062,0,2
202602,ins202503120002,0000000632,0,2
202602,ins202507080001,0000000867,0,2
202602,ins202502280002,0000000608,0,2
202602,ins202409060001,0000000257,0,2
202602,ins202508210001,0000000955,0,2
202602,ins202508120001,0000000937,0,2
202602,ins202505210002,0000000772,0,2
202602,ins202506030001,0000000797,0,2
202602,ins202506290001,0000000849,0,2
202602,ins202507040002,0000000860,0,2
202602,ins202409260001,0000000297,0,2
202602,ins202508260002,0000000966,0,2
202602,ins202503030001,0000000613,0,2
202602,ins202503160002,0000000640,0,2
202602,ins202407280001,0000000177,0,2
202602,ins202506150002,0000000822,0,2
202602,ins202409110002,0000000268,0,2
202602,ins202503080001,0000000623,0,2
202602,ins202505180002,0000000766,0,2
202602,ins202408270001,0000000237,0,2
202602,ins202507120002,0000000876,0,2
202602,ins202510020001,0000001039,0,2
202602,ins202409280001,0000000301,0,2
202602,ins202507010002,0000000854,0,2
202602,ins202501020002,0000000494,0,2
202602,ins202510070001,0000001049,0,2
202602,ins202412210001,0000000469,0,2
202602,ins202512060001,0000001169,0,2
202602,ins202412230001,0000000473,0,2
202602,ins202405170001,0000000033,0,2
202602,ins202409300001,0000000305,0,2
202602,ins202506120002,0000000816,0,2
202602,ins202508310001,0000000975,0,2
202602,ins202501260001,0000000541,0,2
202602,ins202510190002,0000001074,0,2
202602,ins202412190001,0000000465,0,2
202602,ins202507230002,0000000898,0,2
202602,ins202501110001,0000000511,0,2
202602,ins202508300002,0000000974,0,2
202602,ins202502010002,0000000554,0,2
202602,ins202412260002,0000000480,0,2
202602,ins202409140002,0000000274,0,2
202602,ins202406220001,0000000105,0,2
202602,ins202510240001,0000001083,0,2
202602,ins202501050001,0000000499,0,2
202602,ins202412120001,0000000451,0,2
202602,ins202509280002,0000001032,0,2
202602,ins202511010001,0000001099,0,2
202602,ins202504100001,0000000689,0,2
202602,ins202508260001,0000000965,0,2
202602,ins202406080002,0000000078,0,2
202602,ins202410310002,0000000368,0,2
202602,ins202505290001,0000000787,0,2
202602,ins202511030002,0000001104,0,2
202602,ins202504100002,0000000690,0,2
202602,ins202501030001,0000000495,0,2
202602,ins202511220002,0000001142,0,2
202602,ins202504200001,0000000709,0,2
202602,ins202410170002,0000000340,0,2
202602,ins202501180001,0000000525,0,2
202602,ins202501220002,0000000534,0,2
202602,ins202405030002,0000000006,0,2
202602,ins202504240001,0000000717,0,2
202602,ins202501080001,0000000505,0,2
202602,ins202504160002,0000000702,0,2
202602,ins202501240002,0000000538,0,2
202602,ins202509190002,0000001014,0,2
202602,ins202508250002,0000000964,0,2
202602,ins202408150001,0000000213,0,2
202602,ins202506030002,0000000798,0,2
202602,ins202504140002,0000000698,0,2
202602,ins202502020002,0000000556,0,2
202602,ins202510040002,0000001044,0,2
202602,ins202505060002,0000000742,0,2
202602,ins202405060001,0000000011,0,2
202602,ins202511190001,0000001135,0,2
202602,ins202504250001,0000000719,0,2
202602,ins202503220002,0000000652,0,2
202602,ins202509130001,0000001001,0,2
202602,ins202503170002,0000000642,0,2
202602,ins202406110002,0000000084,0,2
202602,ins202407290002,0000000180,0,2
202602,ins202501140002,0000000518,0,2
202602,ins202505310001,0000000791,0,2
202602,ins202506180002,0000000828,0,2
202602,ins202504090001,0000000687,0,2
202602,ins202409150001,0000000275,0,2
202602,ins202410230002,0000000352,0,2
202602,ins202503250002,0000000658,0,2
202602,ins202506040001,0000000799,0,2
202602,ins202411240002,0000000416,0,2
202602,ins202411140001,0000000395,0,2
202602,ins202512250001,0000001207,0,2
202602,ins202410140002,0000000334,0,2
202602,ins202511190002,0000001136,0,2
202602,ins202409030002,0000000252,0,2
202602,ins202411220001,0000000411,0,2
202602,ins202511200001,0000001137,0,2
202602,ins202405120002,0000000024,0,2
202602,ins202410100002,0000000326,0,2
202602,ins202504210002,0000000712,0,2
202602,ins202508190002,0000000952,0,2
202602,ins202509120002,0000001000,0,2
202602,ins202502190001,0000000589,0,2
202602,ins202409200002,0000000286,0,2
202602,ins202509160001,0000001007,0,2
202602,ins202505120002,0000000754,0,2
202602,ins202501010001,0000000491,0,2
202602,ins202507270002,0000000906,0,2
202602,ins202509150002,0000001006,0,2
202602,ins202505210001,0000000771,0,2
202602,ins202406030001,0000000067,0,2
202602,ins202410170001,0000000339,0,2
202602,ins202508080002,0000000930,0,2
202602,ins202412230002,0000000474,0,2
202602,ins202502140001,0000000579,0,2
202602,ins202409090002,0000000264,0,2
202602,ins202504150002,0000000700,0,2
202602,ins202408270002,0000000238,0,2
202602,ins202405110002,0000000022,0,2
202602,ins202504190001,0000000707,0,2
202602,ins202405160001,0000000031,0,2
202602,ins202503250001,0000000657,0,2
202602,ins202502200001,0000000591,0,2
202602,ins202412040002,0000000436,0,2
202602,ins202410200002,0000000346,0,2
202602,ins202501070001,0000000503,0,2
202602,ins202412110002,0000000450,0,2
202602,ins202411060002,0000000380,0,2
202602,ins202508040001,0000000921,0,2
202602,ins202504040002,0000000678,0,2
202602,ins202412140002,0000000456,0,2
202602,ins202504300002,0000000730,0,2
202602,ins202502210002,0000000594,0,2
202602,ins202405150001,0000000029,0,2
202602,ins202407300002,0000000182,0,2
202602,ins202412290002,0000000486,0,2
202602,ins202506130001,0000000817,0,2
202602,ins202508130002,0000000940,0,2
202602,ins202406140002,0000000090,0,2
202602,ins202507140001,0000000879,0,2
202602,ins202505050002,0000000740,0,2
202602,ins202412310002,0000000490,0,2
202602,ins202408180002,0000000220,0,2
202602,ins202505230002,0000000776,0,2
202602,ins202411210001,0000000409,0,2
202602,ins202503120001,0000000631,0,2
202602,ins202501060002,0000000502,0,2
202602,ins202406240001,0000000109,0,2
202602,ins202411010001,0000000369,0,2
202602,ins202507260001,0000000903,0,2
202602,ins202504020001,0000000673,0,2
202602,ins202502160002,0000000584,0,2
202602,ins202502240001,0000000599,0,2
202602,ins202505150002,0000000760,0,2
202602,ins202408010001,0000000185,0,2
202602,ins202503080002,0000000624,0,2
202602,ins202409020002,0000000250,0,2
202602,ins202505040001,0000000737,0,2
202602,ins202512170002,0000001192,0,2
202602,ins202503190002,0000000646,0,2
202602,ins202405060002,0000000012,0,2
202602,ins202512040002,0000001166,0,2
202602,ins202504230002,0000000716,0,2
202602,ins202501010002,0000000492,0,2
202602,ins202406040002,0000000070,0,2
202602,ins202406190002,0000000100,0,2
202602,ins202502200002,0000000592,0,2
202602,ins202505070001,0000000743,0,2
202602,ins202407270002,0000000176,0,2
202602,ins202409130001,0000000271,0,2
202602,ins202504220001,0000000713,0,2
202602,ins202405100001,0000000019,0,2
202602,ins202410290001,0000000363,0,2
202602,ins202505150001,0000000759,0,2
202602,ins202405180002,0000000036,0,2
202602,ins202504220002,0000000714,0,2
202602,ins202406010002,0000000064,0,2
202602,ins202408080001,0000000199,0,2
202602,ins202503150002,0000000638,0,2
202602,ins202503090001,0000000625,0,2
202602,ins202405200001,0000000039,0,2
202602,ins202405130001,0000000025,0,2
202602,ins202412140001,0000000455,0,2
202602,ins202503040001,0000000615,0,2
202602,ins202510030001,0000001041,0,2
202602,ins202406250002,0000000112,0,2
202602,ins202410050002,0000000316,0,2
202602,ins202411090002,0000000386,0,2
202602,ins202410080001,0000000321,0,2
202602,ins202502190002,0000000590,0,2
202602,ins202410130001,0000000331,0,2
202602,ins202512210002,0000001200,0,2
202602,ins202501190001,0000000527,0,2
202602,ins202408050001,0000000193,0,2
202602,ins202501230002,0000000536,0,2
202602,ins202410070001,0000000319,0,2
202602,ins202406170002,0000000096,0,2
202602,ins202410310001,0000000367,0,2
202602,ins202408290002,0000000242,0,2
202602,ins202408220001,0000000227,0,2
202602,ins202408130001,0000000209,0,2
202602,ins202412040001,0000000435,0,2
202602,ins202405030001,0000000005,0,2
202602,ins202410040001,0000000313,0,7
202602,ins202504270001,0000000723,0,2
202602,ins202411190002,0000000406,0,2
202602,ins202412260001,0000000479,0,2
202602,ins202502090001,0000000569,0,2
202602,ins202503300002,0000000668,0,2
202602,ins202405080002,0000000016,0,2
202602,ins202502070002,0000000566,0,2
202602,ins202506260001,0000000843,0,2
202602,ins202507230001,0000000897,0,2
202602,ins202502100002,0000000572,0,2
202602,ins202507160002,0000000884,0,2
202602,ins202405210002,0000000042,0,2
202602,ins202501310001,0000000551,0,2
202602,ins202409040001,0000000253,0,2
202602,ins202407100001,0000000141,0,2
202602,ins202506050001,0000000801,0,2
202602,ins202409120001,0000000269,0,2
202602,ins202508010002,0000000916,0,2
202602,ins202411220002,0000000412,0,2
202602,ins202407140001,0000000149,0,2
202602,ins202411070001,0000000381,0,2
202602,ins202412060001,0000000439,0,2
202602,ins202411270002,0000000422,0,2
202602,ins202408260001,0000000235,0,2
202602,ins202406050002,0000000072,0,2
202602,ins202409050001,0000000255,0,2
202602,ins202505260002,0000000782,0,2
202602,ins202405230002,0000000046,0,2
202602,ins202406100002,0000000082,0,2
202602,ins202410270001,0000000359,0,2
202602,ins202507090001,0000000869,0,2
202602,ins202509230002,0000001022,0,2
202602,ins202509100001,0000000995,0,2
202602,ins202409210001,0000000287,0,2
202602,ins202412220002,0000000472,0,2
202602,ins202408040002,0000000192,0,2
202602,ins202407250001,0000000171,0,2
202602,ins202501310002,0000000552,0,2
202602,ins202505290002,0000000788,0,2
202602,ins202502150001,0000000581,0,2
202602,ins202505180001,0000000765,0,3
202602,ins202410090001,0000000323,0,3
202602,ins202503230002,0000000654,0,3
202602,ins202412250002,0000000478,0,3
202602,ins202510300001,0000001095,0,3
202602,ins202410220001,0000000349,0,2
202602,ins202510130001,0000001061,0,3
202602,ins202503050002,0000000618,0,3
202602,ins202409160002,0000000278,0,3
202602,ins202408030001,0000000189,0,2
202602,ins202405170002,0000000034,0,2
202602,ins202410190001,0000000343,0,2
202602,ins202406180002,0000000098,0,2
202602,ins202406270001,0000000115,0,2
202602,ins202406130001,0000000087,0,3
202602,ins202410250002,0000000356,0,3
202602,ins202406300001,0000000121,0,2
202602,ins202412020001,0000000431,0,2
202602,ins202505280002,0000000786,0,3
202602,ins202408160001,0000000215,0,2
202602,ins202508060001,0000000925,0,3
202602,ins202501080002,0000000506,0,3
202602,ins202505170001,0000000763,0,3
202602,ins202409230002,0000000292,0,3
202602,ins202409180002,0000000282,0,4
202602,ins202506060002,0000000804,0,4
202602,ins202410240001,0000000353,0,3
202602,ins202504020002,0000000674,0,4
202602,ins202504110002,0000000692,0,4
202602,ins202406050001,0000000071,0,4
202602,ins202504080001,0000000685,0,4
202602,ins202408080002,0000000200,0,4
202602,ins202409220001,0000000289,0,3
202602,ins202504110001,0000000691,0,4
202602,ins202501160001,0000000521,0,3
202602,ins202409270001,0000000299,0,3
202602,ins202408190002,0000000222,0,4
202602,ins202411260002,0000000420,0,4
202602,ins202505140002,0000000758,0,4
202602,ins202407260001,0000000173,0,3
202602,ins202405090001,0000000017,0,3
202602,ins202506160002,0000000824,0,4
202602,ins202407060001,0000000133,0,4
202602,ins202505310002,0000000792,0,4
202602,ins202405040001,0000000007,0,4
202602,ins202502220001,0000000595,0,4
202602,ins202410160001,0000000337,0,4
202602,ins202407020001,0000000125,0,4
202602,ins202407210001,0000000163,0,4
202602,ins202501280001,0000000545,0,4
202602,ins202406090001,0000000079,0,4
202602,ins202409080002,0000000262,0,4
202602,ins202408110002,0000000206,0,4
202602,ins202412070002,0000000442,0,4
202602,ins202506300001,0000000851,0,4
202602,ins202410130002,0000000332,0,4
202602,ins202406090002,0000000080,0,4
202602,ins202408170002,0000000218,0,4
202602,ins202405090002,0000000018,0,4
202602,ins202502260002,0000000604,0,4
202602,ins202405050001,0000000009,0,4
202602,ins202411300002,0000000428,0,4
202602,ins202408230001,0000000229,0,4
202602,ins202505300002,0000000790,0,5
202602,ins202410060001,0000000317,0,5
202602,ins202405300002,0000000060,0,4
202602,ins202412300002,0000000488,0,4
202602,ins202408210002,0000000226,0,5
202602,ins202507220002,0000000896,0,5
202602,ins202503140001,0000000635,0,5
202602,ins202502250001,0000000601,0,5
202602,ins202412160002,0000000460,0,5
202602,ins202407090002,0000000140,0,4
202602,ins202502040002,0000000560,0,5
202602,ins202412050002,0000000438,0,5
202602,ins202505240001,0000000777,0,5
202602,ins202502070001,0000000565,0,5
202602,ins202410030001,0000000311,0,4
202602,ins202502090002,0000000570,0,5
202602,ins202501180002,0000000526,0,5
202602,ins202411120001,0000000391,0,5
202602,ins202505280001,0000000785,0,5
202602,ins202405240002,0000000048,0,5
202602,ins202407110001,0000000143,0,5
202602,ins202412280001,0000000483,0,5
202602,ins202406280001,0000000117,0,5
202602,ins202410020002,0000000310,0,5
202602,ins202407080001,0000000137,0,5
202602,ins202408300002,0000000244,0,5
202602,ins202406230002,0000000108,0,5
202602,ins202405070001,0000000013,0,5
202602,ins202406270002,0000000116,0,5
202602,ins202405020002,0000000004,0,5
202602,ins202405050002,0000000010,0,5
202602,ins202407190002,0000000160,0,5
202602,ins202409010001,0000000247,0,5
202602,ins202502040001,0000000559,0,5
202602,ins202410050001,0000000315,0,5
202602,ins202406030002,0000000068,0,5
202602,ins202408090001,0000000201,0,5
202602,ins202409210002,0000000288,0,5
202602,ins202405190001,0000000037,0,5
202602,ins202410250001,0000000355,0,5
202602,ins202407140002,0000000150,0,5
202602,ins202412310001,0000000489,0,5
202602,ins202406150001,0000000091,0,5
202602,ins202412070001,0000000441,0,5
202602,ins202405230001,0000000045,0,5
202602,ins202410150001,0000000335,0,5
202602,ins202408200002,0000000224,0,5
202602,ins202407030001,0000000127,0,5
202602,ins202501020001,0000000493,0,5
202602,ins202406240002,0000000110,0,5
202602,ins202406110001,0000000083,0,5
202602,ins202407070001,0000000135,0,5
202602,ins202405010002,0000000002,0,5
202602,ins202407100002,0000000142,0,5
202602,ins202409280002,0000000302,0,5
202602,ins202409130002,0000000272,0,5
202602,ins202405260002,0000000052,0,6
202602,ins202406190001,0000000099,0,6
202602,ins202407010001,0000000123,0,6
202602,ins202501090002,0000000508,0,5
202602,ins202407200001,0000000161,0,5
202602,ins202501140001,0000000517,0,5
202602,ins202405140001,0000000027,0,6
202602,ins202408220002,0000000228,0,5
202602,ins202406010001,0000000063,0,5
202602,ins202411260001,0000000419,0,5
202602,ins202502120002,0000000576,0,6
202602,ins202501090001,0000000507,0,5
202602,ins202408190001,0000000221,0,5
202602,ins202410030002,0000000312,0,5
202602,ins202407260002,0000000174,0,6
202602,ins202409240001,0000000293,0,5
202602,ins202412060002,0000000440,0,6
202602,ins202407250002,0000000172,0,5
202602,ins202405290002,0000000058,0,5
202602,ins202407200002,0000000162,0,5
202602,ins202406060002,0000000074,0,5
202602,ins202411160001,0000000399,0,6
202602,ins202408060002,0000000196,0,6
202602,ins202407220001,0000000165,0,6
202602,ins202410110002,0000000328,0,6
202602,ins202406290002,0000000120,0,6
202602,ins202408020001,0000000187,0,6
202602,ins202407060002,0000000134,0,6
202602,ins202407290001,0000000179,0,6
202602,ins202405220001,0000000043,0,6
202602,ins202405270002,0000000054,0,6
202602,ins202412110001,0000000449,0,6
202602,ins202409040002,0000000254,0,6
202603,ins202506210001,0000000833,0,1
202603,ins202508270001,0000000967,0,1
202603,ins202407230001,0000000167,0,1
202603,ins202601160001,0000001251,0,1
202603,ins202412010001,0000000429,0,7
202603,ins202508200001,0000000953,0,1
202603,ins202512270002,0000001212,0,1
202603,ins202602160002,0000001314,0,1
202603,ins202509240002,0000001024,0,7
202603,ins202509020001,0000000979,0,1
202603,ins202505250002,0000000780,0,1
202603,ins202503100001,0000000627,0,7
202603,ins202509170002,0000001010,0,1
202603,ins202510290002,0000001094,0,1
202603,ins202511110002,0000001120,0,1
202603,ins202601120001,0000001243,0,1
202603,ins202511140002,0000001126,0,1
202603,ins202511260002,0000001150,0,1
202603,ins202510220002,0000001080,0,1
202603,ins202509110001,0000000997,0,1
202603,ins202512220001,0000001201,0,1
202603,ins202508170001,0000000947,0,1
202603,ins202511150001,0000001127,0,1
202603,ins202509130002,0000001002,0,1
202603,ins202602170002,0000001316,0,1
202603,ins202601160002,0000001252,0,1
202603,ins202602270002,0000001336,0,1
202603,ins202512230002,0000001204,0,1
202603,ins202511240002,0000001146,0,1
202603,ins202502180002,0000000588,0,1
202603,ins202509030002,0000000982,0,1
202603,ins202412190002,0000000466,0,1
202603,ins202601050002,0000001230,0,1
202603,ins202504030002,0000000676,0,1
202603,ins202602180002,0000001318,0,1
202603,ins202406210001,0000000103,0,7
202603,ins202509190001,0000001013,0,1
202603,ins202508090001,0000000931,0,1
202603,ins202409060002,0000000258,0,1
202603,ins202505030001,0000000735,0,7
202603,ins202511120001,0000001121,0,1
202603,ins202507110002,0000000874,0,1
202603,ins202509160002,0000001008,0,1
202603,ins202502280001,0000000607,0,1
202603,ins202503180001,0000000643,0,1
202603,ins202512010002,0000001160,0,1
202603,ins202506250002,0000000842,0,7
202603,ins202510060002,0000001048,0,1
202603,ins202512020001,0000001161,0,1
202603,ins202502160001,0000000583,0,7
202603,ins202508100002,0000000934,0,7
202603,ins202510300002,0000001096,0,1
202603,ins202512200002,0000001198,0,1
202603,ins202501270002,0000000544,0,1
202603,ins202601120002,0000001244,0,1
202603,ins202512170001,0000001191,0,1
202603,ins202510260002,0000001088,0,1
202603,ins202509220002,0000001020,0,1
202603,ins202405160002,0000000032,0,7
202603,ins202601300001,0000001279,0,1
202603,ins202411080001,0000000383,0,1
202603,ins202502080001,0000000567,0,1
202603,ins202602250002,0000001332,0,1
202603,ins202510160001,0000001067,0,1
202603,ins202601060001,0000001231,0,1
202603,ins202504050001,0000000679,0,7
202603,ins202505020001,0000000733,0,7
202603,ins202510180002,0000001072,0,1
202603,ins202503040002,0000000616,0,7
202603,ins202509080001,0000000991,0,1
202603,ins202510130002,0000001062,0,1
202603,ins202508190001,0000000951,0,1
202603,ins202601080001,0000001235,0,1
202603,ins202508110001,0000000935,0,1
202603,ins202412090001,0000000445,0,7
202603,ins202511180002,0000001134,0,1
202603,ins202508280001,0000000969,0,1
202603,ins202602080001,0000001297,0,1
202603,ins202508080001,0000000929,0,1
202603,ins202602150001,0000001311,0,1
202603,ins202504120001,0000000693,0,1
202603,ins202602040002,0000001290,0,1
202603,ins202601010002,0000001222,0,1
202603,ins202509230001,0000001021,0,7
202603,ins202510280001,0000001091,0,1
202603,ins202601090002,0000001238,0,1
202603,ins202511110001,0000001119,0,1
202603,ins202510180001,0000001071,0,1
202603,ins202601310001,0000001281,0,1
202603,ins202511280002,0000001154,0,1
202603,ins202507130001,0000000877,0,1
202603,ins202510140001,0000001063,0,1
202603,ins202511280001,0000001153,0,1
202603,ins202511040002,0000001106,0,1
202603,ins202601260002,0000001272,0,1
202603,ins202501060001,0000000501,0,1
202603,ins202601130002,0000001246,0,1
202603,ins202602120001,0000001305,0,1
202603,ins202602210002,0000001324,0,1
202603,ins202410240002,0000000354,0,1
202603,ins202507100002,0000000872,0,1
202603,ins202502050001,0000000561,0,7
202603,ins202505010002,0000000732,0,1
202603,ins202601010001,0000001221,0,1
202603,ins202512290002,0000001216,0,1
202603,ins202508230002,0000000960,0,7
202603,ins202505100002,0000000750,0,7
202603,ins202510090002,0000001054,0,1
202603,ins202411040001,0000000375,0,7
202603,ins202601250002,0000001270,0,1
202603,ins202512240001,0000001205,0,1
202603,ins202512300001,0000001217,0,1
202603,ins202509180001,0000001011,0,7
202603,ins202506160001,0000000823,0,1
202603,ins202512050002,0000001168,0,1
202603,ins202602200001,0000001321,0,1
202603,ins202502210001,0000000593,0,7
202603,ins202504280002,0000000726,0,1
202603,ins202505200001,0000000769,0,7
202603,ins202411250001,0000000417,0,7
202603,ins202509200002,0000001016,0,1
202603,ins202504080002,0000000686,0,1
202603,ins202512060002,0000001170,0,1
202603,ins202501300002,0000000550,0,7
202603,ins202602220002,0000001326,0,1
202603,ins202507020002,0000000856,0,1
202603,ins202509250001,0000001025,0,1
202603,ins202506200001,0000000831,0,1
202603,ins202505080002,0000000746,0,1
202603,ins202509060002,0000000988,0,1
202603,ins202511120002,0000001122,0,1
202603,ins202502030002,0000000558,0,1
202603,ins202512290001,0000001215,0,1
202603,ins202508220002,0000000958,0,7
202603,ins202602060002,0000001294,0,1
202603,ins202512160001,0000001189,0,1
202603,ins202503150001,0000000637,0,7
202603,ins202512110002,0000001180,0,1
202603,ins202506010001,0000000793,0,7
202603,ins202510310001,0000001097,0,1
202603,ins202410010001,0000000307,0,7
202603,ins202505110001,0000000751,0,7
202603,ins202504240002,0000000718,0,1
202603,ins202410230001,0000000351,0,1
202603,ins202507090002,0000000870,0,1
202603,ins202511060001,0000001109,0,1
202603,ins202511250001,0000001147,0,7
202603,ins202507300002,0000000912,0,7
202603,ins202506110002,0000000814,0,7
202603,ins202512080002,0000001174,0,1
202603,ins202508070002,0000000928,0,1
202603,ins202602150002,0000001312,0,1
202603,ins202508050001,0000000923,0,1
202603,ins202511140001,0000001125,0,7
202603,ins202504050002,0000000680,0,7
202603,ins202412020002,0000000432,0,1
202603,ins202601280002,0000001276,0,1
202603,ins202602140002,0000001310,0,1
202603,ins202602090001,0000001299,0,1
202603,ins202509080002,0000000992,0,1
202603,ins202504260002,0000000722,0,7
202603,ins202509260001,0000001027,0,1
202603,ins202511020002,0000001102,0,1
202603,ins202410260002,0000000358,0,1
202603,ins202508200002,0000000954,0,1
202603,ins202411100001,0000000387,0,1
202603,ins202506270001,0000000845,0,1
202603,ins202505070002,0000000744,0,7
202603,ins202407150001,0000000151,0,1
202603,ins202509270002,0000001030,0,7
202603,ins202505010001,0000000731,0,1
202603,ins202601020001,0000001223,0,1
202603,ins202512180001,0000001193,0,1
202603,ins202602050002,0000001292,0,1
202603,ins202602240001,0000001329,0,1
202603,ins202510270002,0000001090,0,7
202603,ins202506240002,0000000840,0,1
202603,ins202509200001,0000001015,0,1
202603,ins202512140001,0000001185,0,1
202603,ins202507150002,0000000882,0,1
202603,ins202510110001,0000001057,0,1
202603,ins202512040001,0000001165,0,1
202603,ins202512190002,0000001196,0,1
202603,ins202512310002,0000001220,0,1
202603,ins202511130001,0000001123,0,1
202603,ins202505230001,0000000775,0,7
202603,ins202505100001,0000000749,0,1
202603,ins202504130002,0000000696,0,1
202603,ins202601100001,0000001239,0,1
202603,ins202510230002,0000001082,0,1
202603,ins202505160001,0000000761,0,7
202603,ins202510290001,0000001093,0,1
202603,ins202506220002,0000000836,0,1
202603,ins202602040001,0000001289,0,1
202603,ins202408240002,0000000232,0,7
202603,ins202505250001,0000000779,0,7
202603,ins202506080002,0000000808,0,7
202603,ins202407110002,0000000144,0,7
202603,ins202512030002,0000001164,0,1
202603,ins202511010002,0000001100,0,1
202603,ins202508020001,0000000917,0,7
202603,ins202507250002,0000000902,0,7
202603,ins202508220001,0000000957,0,1
202603,ins202512230001,0000001203,0,1
202603,ins202511290001,0000001155,0,7
202603,ins202412240002,0000000476,0,1
202603,ins202601030001,0000001225,0,1
202603,ins202505020002,0000000734,0,7
202603,ins202506170001,0000000825,0,7
202603,ins202601060002,0000001232,0,1
202603,ins202507020001,0000000855,0,7
202603,ins202508060002,0000000926,0,1
202603,ins202507040001,0000000859,0,1
202603,ins202602110001,0000001303,0,1
202603,ins202508290002,0000000972,0,1
202603,ins202505270002,0000000784,0,7
202603,ins202411150002,0000000398,0,1
202603,ins202508170002,0000000948,0,1
202603,ins202511290002,0000001156,0,7
202603,ins202512050001,0000001167,0,1
202603,ins202509100002,0000000996,0,1
202603,ins202601180001,0000001255,0,1
202603,ins202507160001,0000000883,0,1
202603,ins202503140002,0000000636,0,7
202603,ins202406200001,0000000101,0,7
202603,ins202507120001,0000000875,0,7
202603,ins202506170002,0000000826,0,7
202603,ins202507260002,0000000904,0,1
202603,ins202512160002,0000001190,0,1
202603,ins202510010001,0000001037,0,1
202603,ins202601100002,0000001240,0,1
202603,ins202512090002,0000001176,0,1
202603,ins202504170001,0000000703,0,7
202603,ins202408310002,0000000246,0,7
202603,ins202504270002,0000000724,0,1
202603,ins202512120001,0000001181,0,1
202603,ins202509170001,0000001009,0,1
202603,ins202505200002,0000000770,0,1
202603,ins202504290002,0000000728,0,7
202603,ins202511200002,0000001138,0,1
202603,ins202411170001,0000000401,0,1
202603,ins202510050002,0000001046,0,1
202603,ins202506140002,0000000820,0,1
